residence,workplace,commuters
Sunrise,West Miami,52.0
Sunrise,North Bay Village,53.0
Sunrise,Surfside,98.0
Sunrise,Sweetwater,59.0
Sunrise,Tavares,104.0
Sunrise,Sunny Isles Beach,543.0
Sunrise,Doral,1262.0
Sunrise,Miami Lakes,838.0
Sunrise,Miami,4843.0
Sunrise,Plant City,56.0
Sunrise,Tampa,605.0
Sunrise,Miami Gardens,1195.0
Sunrise,Aventura,1835.0
Sunrise,Bal Harbour,108.0
Sunrise,Coral Gables,821.0
Sunrise,Hialeah,1769.0
Sunrise,Hialeah Gardens,323.0
Sunrise,Medley,289.0
Sunrise,Miami Beach,1486.0
Sunrise,North Miami,1667.0
Sunrise,Pinecrest,207.0
Sunrise,Stuart,26.0
Sunrise,Golden Beach,106.0
Sunrise,Indian Creek,52.0
Sunrise,Miami Shores,356.0
Sunrise,Miami Springs,471.0
Sunrise,Opa-locka,131.0
Sunrise,South Miami,79.0
Sunrise,Coconut Creek,3201.0
Sunrise,Cooper City,3257.0
Sunrise,Coral Springs,17001.0
Sunrise,Deerfield Beach,3822.0
Sunrise,Miramar,1519.0
Sunrise,North Lauderdale,3448.0
Sunrise,Parkland,790.0
Sunrise,Pembroke Park,556.0
Sunrise,Pompano Beach,6547.0
Sunrise,Bonita Springs,91.0
Sunrise,Daytona Beach,280.0
Sunrise,DeLand,53.0
Sunrise,Port Orange,127.0
Sunrise,Winter Haven,52.0
Sunrise,Daytona Beach Shores,46.0
Sunrise,Lake Clarke Shores,94.0
Sunrise,Lake Park,52.0
Sunrise,Tallahassee,312.0
Sunrise,St. Petersburg,150.0
Sunrise,Dania Beach,14004.0
Sunrise,Davie,29256.0
Sunrise,Southwest Ranches,1802.0
Sunrise,Fort Lauderdale,34777.0
Sunrise,Oakland Park,6760.0
Sunrise,Pembroke Pines,14862.0
Sunrise,Palm Beach Gardens,121.0
Sunrise,Boynton Beach,302.0
Sunrise,Greenacres,103.0
Sunrise,Palm Beach,52.0
Sunrise,Jacksonville,203.0
Sunrise,Winter Park,154.0
Sunrise,Naples,61.0
Sunrise,Eustis,52.0
Sunrise,Hillsboro Beach,52.0
Sunrise,Sea Ranch Lakes,518.0
Sunrise,Jupiter,199.0
Sunrise,Palm Springs,66.0
Sunrise,Atlantis,33.0
Sunrise,Boca Raton,3097.0
Sunrise,Delray Beach,589.0
Sunrise,Apollo Beach,46.0
Sunrise,Bay Hill,94.0
Sunrise,Bloomingdale,78.0
Sunrise,Brandon,80.0
Sunrise,Broadview Park,347.0
Sunrise,Conway,54.0
Sunrise,Coral Terrace,101.0
Sunrise,Country Club,121.0
Sunrise,Cypress Quarters,37.0
Sunrise,Doctor Phillips,56.0
Sunrise,East Milton,52.0
Sunrise,Egypt Lake-Leto,68.0
Sunrise,Elfers,156.0
Sunrise,Fairview Shores,57.0
Sunrise,Ferry Pass,26.0
Sunrise,Fisher Island,173.0
Sunrise,Florida Ridge,104.0
Sunrise,Fountainebleau,450.0
Sunrise,Four Corners,56.0
Sunrise,Gladeview,245.0
Sunrise,Golden Glades,351.0
Sunrise,Homestead Base,59.0
Sunrise,Hunters Creek,288.0
Sunrise,Ives Estates,131.0
Sunrise,Kendale Lakes,103.0
Sunrise,Kendall,167.0
Sunrise,Key Largo,59.0
Sunrise,Lealman,58.0
Sunrise,Leisure City,58.0
Sunrise,North River Shores,63.0
Sunrise,Oak Ridge,37.0
Sunrise,Ojus,184.0
Sunrise,Orlovista,37.0
Sunrise,Palm Springs North,53.0
Sunrise,Pea Ridge,53.0
Sunrise,Pine Hills,92.0
Sunrise,Pinewood,497.0
Sunrise,Roosevelt Gardens,915.0
Sunrise,Roseland,37.0
Sunrise,South Miami Heights,163.0
Sunrise,Sunset,37.0
Sunrise,Tamiami,201.0
Sunrise,Tavernier,42.0
Sunrise,The Crossings,37.0
Sunrise,The Hammocks,127.0
Sunrise,Town 'n' Country,54.0
Sunrise,Upper Grand Lagoon,58.0
Sunrise,Wabasso,37.0
Sunrise,Watergate,53.0
Sunrise,Wesley Chapel,56.0
Sunrise,Westchester,281.0
Sunrise,Westgate,424.0
Sunrise,West Lealman,52.0
Sunrise,West Little River,85.0
Tamarac,Lantana,16.0
Tamarac,West Palm Beach,871.0
Tamarac,St. Augustine,98.0
Tamarac,Sunrise,24596.0
Tamarac,Weston,1094.0
Tamarac,West Park,205.0
Tamarac,Royal Palm Beach,217.0
Tamarac,Wellington,122.0
Tamarac,Hallandale Beach,890.0
Tamarac,Lauderdale-by-the-Sea,238.0
Tamarac,Lauderdale Lakes,3083.0
Tamarac,Wilton Manors,1024.0
Tamarac,Lauderhill,18983.0
Tamarac,Lighthouse Point,109.0
Tamarac,Margate,10769.0
Tamarac,Hollywood,4655.0
Tamarac,Orlando,271.0
Tamarac,Clearwater,157.0
Tamarac,Safety Harbor,52.0
Tamarac,Lakeland,65.0
Tamarac,Kissimmee,53.0
Tamarac,North Miami Beach,262.0
Tamarac,North Bay Village,109.0
Tamarac,Surfside,91.0
Tamarac,Sunny Isles Beach,199.0
Tamarac,Doral,503.0
Tamarac,Altamonte Springs,60.0
Tamarac,Miami Lakes,201.0
Tamarac,Miami,3410.0
Tamarac,Port St. Lucie,108.0
Tamarac,Tampa,185.0
Tamarac,Miami Gardens,444.0
Tamarac,Aventura,284.0
Tamarac,Coral Gables,166.0
Tamarac,Hialeah,532.0
Tamarac,Hialeah Gardens,112.0
Tamarac,Medley,106.0
Tamarac,Miami Beach,583.0
Tamarac,North Miami,480.0
Tamarac,Miami Shores,161.0
Tamarac,Miami Springs,60.0
Tamarac,Opa-locka,90.0
Tamarac,Coconut Creek,3932.0
Tamarac,Cooper City,689.0
Tamarac,Coral Springs,35705.0
Tamarac,Deerfield Beach,2394.0
Tamarac,Miramar,1029.0
Tamarac,North Lauderdale,12466.0
Tamarac,Parkland,1092.0
Tamarac,Pembroke Park,196.0
Tamarac,Pompano Beach,5219.0
Tamarac,"Islamorada, Village of Islands",60.0
Tamarac,St. Petersburg,48.0
Tamarac,Dania Beach,6297.0
Tamarac,Davie,6709.0
Tamarac,Southwest Ranches,189.0
Tamarac,Fort Lauderdale,21202.0
Tamarac,Oakland Park,5605.0
Tamarac,Pembroke Pines,4507.0
Tamarac,Palm Beach Gardens,160.0
Tamarac,Boynton Beach,170.0
Tamarac,Greenacres,225.0
Tamarac,Jacksonville,81.0
Tamarac,Winter Park,49.0
Tamarac,Naples,98.0
Tamarac,Estero,49.0
Tamarac,Sea Ranch Lakes,583.0
Tamarac,Boca Raton,2236.0
Tamarac,Delray Beach,682.0
Tamarac,Alafaya,52.0
Tamarac,Brandon,49.0
Tamarac,Broadview Park,258.0
Tamarac,Brownsville,120.0
Tamarac,East Lake-Orient Park,96.0
Tamarac,Egypt Lake-Leto,57.0
Tamarac,Fern Park,16.0
Tamarac,Fisher Island,49.0
Tamarac,Fountainebleau,48.0
Tamarac,Fruit Cove,49.0
Tamarac,Fruitville,49.0
Tamarac,Gladeview,100.0
Tamarac,Golden Glades,97.0
Tamarac,Jensen Beach,16.0
Tamarac,Kendale Lakes,94.0
Tamarac,Kendall,16.0
Tamarac,Kendall West,100.0
Tamarac,Key Largo,60.0
Tamarac,Lakeland Highlands,16.0
Tamarac,Lakeside,57.0
Tamarac,Naples Park,45.0
Tamarac,Oak Ridge,49.0
Tamarac,Ojus,98.0
Tamarac,Palm Harbor,52.0
Tamarac,Palm Springs North,16.0
Tamarac,Pine Ridge,57.0
Tamarac,Pinewood,207.0
Tamarac,Princeton,46.0
Tamarac,Roosevelt Gardens,244.0
Tamarac,The Crossings,52.0
Tamarac,The Hammocks,62.0
Tamarac,Vero Beach South,60.0
Tamarac,Watergate,221.0
Tamarac,Wesley Chapel,32.0
Tamarac,Westchester,339.0
Tamarac,Westgate,135.0
Weston,West Palm Beach,507.0
Weston,Sunrise,49470.0
Weston,Tamarac,460.0
Weston,West Park,74.0
Weston,Riviera Beach,59.0
Weston,Royal Palm Beach,79.0
Weston,Wellington,442.0
Weston,Hallandale Beach,1685.0
Weston,Lauderdale Lakes,246.0
Weston,Wilton Manors,520.0
Weston,Lauderhill,1451.0
Weston,Lighthouse Point,103.0
Weston,Margate,204.0
Weston,Hollywood,4438.0
Weston,Orlando,926.0
Weston,Lakeland,34.0
Weston,Gainesville,277.0
Weston,Kissimmee,110.0
Weston,North Miami Beach,623.0
Weston,Surfside,32.0
Weston,Sweetwater,84.0
Weston,Sunny Isles Beach,125.0
Weston,Cutler Bay,64.0
Weston,Doral,2519.0
Weston,Altamonte Springs,34.0
Weston,Oviedo,40.0
Weston,Miami Lakes,671.0
Weston,Miami,4498.0
Weston,Sanibel,40.0
Weston,Port St. Lucie,60.0
Weston,Tampa,595.0
Weston,Miami Gardens,160.0
Weston,Aventura,1134.0
Weston,Bal Harbour,64.0
Weston,Coral Gables,961.0
Weston,Hialeah,910.0
Weston,Hialeah Gardens,171.0
Weston,Medley,738.0
Weston,Miami Beach,1523.0
Weston,North Miami,467.0
Weston,Pinecrest,74.0
Weston,Golden Beach,85.0
Weston,Indian Creek,69.0
Weston,Key Biscayne,43.0
Weston,Miami Shores,182.0
Weston,Miami Springs,111.0
Weston,Opa-locka,47.0
Weston,South Miami,214.0
Weston,Coconut Creek,742.0
Weston,Cooper City,2709.0
Weston,Coral Springs,3209.0
Weston,Deerfield Beach,1064.0
Weston,Miramar,488.0
Weston,Parkland,76.0
Weston,Pembroke Park,265.0
Weston,Pompano Beach,866.0
Weston,Winter Haven,47.0
Weston,Tallahassee,233.0
Weston,Dania Beach,6934.0
Weston,Davie,27076.0
Weston,Southwest Ranches,3571.0
Weston,Fort Lauderdale,8953.0
Weston,Oakland Park,644.0
Weston,Pembroke Pines,24559.0
Weston,Boynton Beach,112.0
Weston,Greenacres,181.0
Weston,Winter Park,68.0
Weston,Marco Island,68.0
Weston,Naples,139.0
Weston,Punta Gorda,46.0
Weston,Estero,89.0
Weston,Sea Ranch Lakes,210.0
Weston,Jupiter,161.0
Weston,Boca Raton,1334.0
Weston,Delray Beach,281.0
Weston,Casselberry,42.0
Weston,Brandon,34.0
Weston,Broadview Park,130.0
Weston,Conway,32.0
Weston,Coral Terrace,75.0
Weston,Egypt Lake-Leto,80.0
Weston,Fisher Island,139.0
Weston,Fountainebleau,214.0
Weston,Gladeview,81.0
Weston,Glenvar Heights,76.0
Weston,Golden Glades,81.0
Weston,Heathrow,69.0
Weston,Hunters Creek,34.0
Weston,Hutchinson Island South,34.0
Weston,Ives Estates,130.0
Weston,Jensen Beach,70.0
Weston,Juno Ridge,40.0
Weston,Kendale Lakes,130.0
Weston,Kendall,159.0
Weston,Key Largo,42.0
Weston,Naples Park,34.0
Weston,North River Shores,34.0
Weston,Ojus,340.0
Weston,Palm Springs North,34.0
Weston,Pinewood,118.0
Weston,Richmond West,85.0
Weston,Riverview,32.0
Weston,Roosevelt Gardens,81.0
Weston,South Miami Heights,47.0
Weston,Sun City Center,32.0
Weston,Tamiami,82.0
Weston,The Crossings,40.0
Weston,The Hammocks,126.0
Weston,Watergate,46.0
Weston,Westchester,924.0
Weston,Westgate,47.0
Weston,West Perrine,34.0
Weston,Westwood Lakes,34.0
West Park,West Palm Beach,94.0
West Park,Sunrise,670.0
West Park,Weston,53.0
West Park,Hallandale Beach,2449.0
West Park,Lauderdale Lakes,341.0
West Park,Wilton Manors,100.0
West Park,Lauderhill,178.0
West Park,Margate,153.0
West Park,Hollywood,12993.0
West Park,Melbourne,47.0
West Park,Gainesville,47.0
West Park,Arcadia,53.0
West Park,North Miami Beach,486.0
West Park,North Bay Village,47.0
West Park,Sunny Isles Beach,53.0
West Park,Cutler Bay,53.0
West Park,Doral,275.0
West Park,Miami Lakes,353.0
West Park,Miami,1999.0
West Park,Tampa,53.0
West Park,Miami Gardens,1100.0
West Park,Aventura,927.0
West Park,Bal Harbour,94.0
West Park,Coral Gables,53.0
West Park,Hialeah,413.0
West Park,Hialeah Gardens,121.0
West Park,Medley,53.0
West Park,Miami Beach,838.0
West Park,North Miami,1427.0
West Park,Miami Shores,107.0
West Park,Miami Springs,47.0
West Park,South Miami,53.0
West Park,Coconut Creek,306.0
West Park,Cooper City,129.0
West Park,Deerfield Beach,160.0
West Park,Miramar,4058.0
West Park,Parkland,47.0
West Park,Pembroke Park,1972.0
West Park,Pompano Beach,206.0
West Park,Marathon,53.0
West Park,Dania Beach,1857.0
West Park,Davie,1277.0
West Park,Fort Lauderdale,2172.0
West Park,Oakland Park,374.0
West Park,Pembroke Pines,2829.0
West Park,Delray Beach,94.0
West Park,Brownsville,160.0
West Park,Country Club,53.0
West Park,Fisher Island,47.0
West Park,Gladeview,153.0
West Park,Golden Glades,343.0
West Park,Ives Estates,1209.0
West Park,Key Largo,112.0
West Park,Ojus,468.0
West Park,Pinewood,355.0
West Park,Richmond West,53.0
West Park,Roosevelt Gardens,213.0
West Park,Tamiami,47.0
West Park,Westgate,47.0
Riviera Beach,Lantana,312.0
Riviera Beach,Pahokee,48.0
Riviera Beach,West Palm Beach,20323.0
Riviera Beach,Sunrise,108.0
Riviera Beach,Royal Palm Beach,788.0
Riviera Beach,South Bay,205.0
Riviera Beach,Wellington,1523.0
Riviera Beach,Destin,39.0
Riviera Beach,Wilton Manors,164.0
Riviera Beach,Lauderhill,85.0
Riviera Beach,Margate,37.0
Riviera Beach,Hollywood,194.0
Riviera Beach,Orlando,456.0
Riviera Beach,Jupiter Island,37.0
Riviera Beach,Indian River Shores,39.0
Riviera Beach,Lakeland,86.0
Riviera Beach,Kissimmee,74.0
Riviera Beach,North Miami Beach,74.0
Riviera Beach,Bradenton,48.0
Riviera Beach,Altamonte Springs,37.0
Riviera Beach,Miami Lakes,59.0
Riviera Beach,Miami,162.0
Riviera Beach,Fort Myers Beach,37.0
Riviera Beach,Fort Myers,48.0
Riviera Beach,Fort Pierce,227.0
Riviera Beach,Port St. Lucie,164.0
Riviera Beach,Tampa,74.0
Riviera Beach,Miami Gardens,49.0
Riviera Beach,Hialeah,124.0
Riviera Beach,Hialeah Gardens,54.0
Riviera Beach,Stuart,146.0
Riviera Beach,Coconut Creek,167.0
Riviera Beach,Coral Springs,62.0
Riviera Beach,Deerfield Beach,262.0
Riviera Beach,Parkland,110.0
Riviera Beach,Pompano Beach,59.0
Riviera Beach,Daytona Beach,39.0
Riviera Beach,Haverhill,276.0
Riviera Beach,Hypoluxo,48.0
Riviera Beach,Juno Beach,771.0
Riviera Beach,Lake Clarke Shores,118.0
Riviera Beach,Lake Park,16226.0
Riviera Beach,North Palm Beach,4773.0
Riviera Beach,Dania Beach,630.0
Riviera Beach,Davie,136.0
Riviera Beach,Fort Lauderdale,891.0
Riviera Beach,Oakland Park,136.0
Riviera Beach,Palm Beach Gardens,9664.0
Riviera Beach,Mangonia Park,6967.0
Riviera Beach,Boynton Beach,847.0
Riviera Beach,Greenacres,458.0
Riviera Beach,Jacksonville,39.0
Riviera Beach,Naples,39.0
Riviera Beach,Jupiter,2416.0
Riviera Beach,Palm Springs,493.0
Riviera Beach,Atlantis,194.0
Riviera Beach,Boca Raton,401.0
Riviera Beach,Delray Beach,684.0
Riviera Beach,Conway,91.0
Riviera Beach,Fort Pierce South,54.0
Riviera Beach,Gladeview,54.0
Riviera Beach,Hobe Sound,98.0
Riviera Beach,Jensen Beach,223.0
Riviera Beach,Juno Ridge,1596.0
Riviera Beach,Jupiter Farms,170.0
Riviera Beach,Limestone Creek,448.0
Riviera Beach,North River Shores,128.0
Riviera Beach,Oak Ridge,62.0
Riviera Beach,Palm City,39.0
Riviera Beach,San Castle,111.0
Riviera Beach,Schall Circle,899.0
Riviera Beach,Seminole Manor,54.0
Riviera Beach,Thonotosassa,62.0
Riviera Beach,Watergate,54.0
Riviera Beach,Westgate,2792.0
Royal Palm Beach,Lantana,165.0
Royal Palm Beach,Pahokee,108.0
Royal Palm Beach,West Palm Beach,10230.0
Royal Palm Beach,Sunrise,493.0
Royal Palm Beach,Riviera Beach,1504.0
Royal Palm Beach,Wellington,21277.0
Royal Palm Beach,Okeechobee,108.0
Royal Palm Beach,Lauderhill,274.0
Royal Palm Beach,Lighthouse Point,111.0
Royal Palm Beach,Margate,250.0
Royal Palm Beach,Hollywood,332.0
Royal Palm Beach,Orlando,108.0
Royal Palm Beach,Jupiter Island,57.0
Royal Palm Beach,Palm Bay,111.0
Royal Palm Beach,Gainesville,292.0
Royal Palm Beach,Doral,55.0
Royal Palm Beach,Miami,431.0
Royal Palm Beach,Fort Pierce,165.0
Royal Palm Beach,Port St. Lucie,219.0
Royal Palm Beach,Tampa,720.0
Royal Palm Beach,Medley,55.0
Royal Palm Beach,Miami Beach,110.0
Royal Palm Beach,North Miami,53.0
Royal Palm Beach,Indian Creek,55.0
Royal Palm Beach,Coconut Creek,260.0
Royal Palm Beach,Coral Springs,191.0
Royal Palm Beach,Deerfield Beach,55.0
Royal Palm Beach,Pompano Beach,275.0
Royal Palm Beach,Marathon,55.0
Royal Palm Beach,Haverhill,275.0
Royal Palm Beach,Juno Beach,305.0
Royal Palm Beach,Lake Clarke Shores,609.0
Royal Palm Beach,Lake Park,608.0
Royal Palm Beach,North Palm Beach,330.0
Royal Palm Beach,Tallahassee,336.0
Royal Palm Beach,Sarasota,57.0
Royal Palm Beach,Dania Beach,969.0
Royal Palm Beach,Davie,273.0
Royal Palm Beach,Southwest Ranches,161.0
Royal Palm Beach,Fort Lauderdale,766.0
Royal Palm Beach,Oakland Park,55.0
Royal Palm Beach,Pembroke Pines,55.0
Royal Palm Beach,Palm Beach Gardens,2454.0
Royal Palm Beach,Mangonia Park,398.0
Royal Palm Beach,Boynton Beach,839.0
Royal Palm Beach,Highland Beach,57.0
Royal Palm Beach,Greenacres,1842.0
Royal Palm Beach,Jacksonville,169.0
Royal Palm Beach,Jupiter,958.0
Royal Palm Beach,Ocean Ridge,57.0
Royal Palm Beach,Palm Springs,691.0
Royal Palm Beach,Atlantis,512.0
Royal Palm Beach,Boca Raton,993.0
Royal Palm Beach,Delray Beach,840.0
Royal Palm Beach,Golf,55.0
Royal Palm Beach,East Lake-Orient Park,53.0
Royal Palm Beach,Fruitville,85.0
Royal Palm Beach,Jensen Beach,55.0
Royal Palm Beach,Juno Ridge,114.0
Royal Palm Beach,Jupiter Farms,53.0
Royal Palm Beach,Lakeside,67.0
Royal Palm Beach,Limestone Creek,164.0
Royal Palm Beach,Merritt Island,55.0
Royal Palm Beach,North River Shores,55.0
Royal Palm Beach,Palm City,57.0
Royal Palm Beach,Pasadena Hills,57.0
Royal Palm Beach,Port Salerno,55.0
Royal Palm Beach,Schall Circle,659.0
Royal Palm Beach,Trinity,55.0
Royal Palm Beach,Wesley Chapel,171.0
Royal Palm Beach,Westchester,57.0
Royal Palm Beach,Westgate,2406.0
South Bay,Pahokee,1010.0
South Bay,West Palm Beach,828.0
South Bay,Sunrise,118.0
South Bay,Riviera Beach,296.0
South Bay,Royal Palm Beach,1098.0
South Bay,Wellington,830.0
South Bay,Lighthouse Point,118.0
South Bay,Titusville,148.0
South Bay,Davie,118.0
South Bay,Mangonia Park,356.0
South Bay,Boynton Beach,118.0
South Bay,Jupiter,118.0
South Bay,Palm Springs,118.0
South Bay,Atlantis,118.0
South Bay,Boca Raton,118.0
South Bay,Delray Beach,118.0
South Bay,Jensen Beach,118.0
South Bay,Kendall,118.0
South Bay,Port St. John,118.0
South Bay,Westgate,118.0
Wellington,Lantana,981.0
Wellington,Pahokee,172.0
Wellington,West Palm Beach,22337.0
Wellington,St. Augustine,55.0
Wellington,Palmetto Bay,82.0
Wellington,Sunrise,1583.0
Wellington,Tamarac,197.0
Wellington,Weston,89.0
Wellington,Riviera Beach,3066.0
Wellington,Royal Palm Beach,49836.0
Wellington,South Bay,201.0
Wellington,Okeechobee,139.0
Wellington,Lauderdale Lakes,49.0
Wellington,Wilton Manors,55.0
Wellington,Lauderhill,739.0
Wellington,Lighthouse Point,82.0
Wellington,Margate,592.0
Wellington,Hollywood,896.0
Wellington,Orlando,946.0
Wellington,Clearwater,57.0
Wellington,St. Pete Beach,44.0
Wellington,Vero Beach,89.0
Wellington,Jupiter Island,56.0
Wellington,Indian River Shores,55.0
Wellington,Brooksville,56.0
Wellington,Titusville,112.0
Wellington,Lakeland,140.0
Wellington,Palm Bay,85.0
Wellington,Gainesville,470.0
Wellington,Kissimmee,44.0
Wellington,North Miami Beach,41.0
Wellington,Bradenton,41.0
Wellington,Sunny Isles Beach,49.0
Wellington,Doral,194.0
Wellington,Miami Lakes,97.0
Wellington,Miami,1353.0
Wellington,Fort Pierce,138.0
Wellington,Port St. Lucie,110.0
Wellington,Tampa,888.0
Wellington,Miami Gardens,144.0
Wellington,Aventura,49.0
Wellington,Coral Gables,192.0
Wellington,Hialeah,215.0
Wellington,Hialeah Gardens,31.0
Wellington,Miami Beach,995.0
Wellington,North Miami,183.0
Wellington,Stuart,31.0
Wellington,Golden Beach,70.0
Wellington,Key Biscayne,41.0
Wellington,South Miami,58.0
Wellington,Coconut Creek,804.0
Wellington,Cooper City,96.0
Wellington,Coral Springs,1026.0
Wellington,Deerfield Beach,1063.0
Wellington,Longboat Key,56.0
Wellington,Miramar,110.0
Wellington,Parkland,313.0
Wellington,Pompano Beach,1936.0
Wellington,Cape Coral,44.0
Wellington,Daytona Beach,112.0
Wellington,Haverhill,1360.0
Wellington,Hypoluxo,56.0
Wellington,Juno Beach,509.0
Wellington,Lake Clarke Shores,735.0
Wellington,Lake Park,1450.0
Wellington,North Palm Beach,801.0
Wellington,Tallahassee,44.0
Wellington,St. Petersburg,167.0
Wellington,Dania Beach,2845.0
Wellington,Davie,1423.0
Wellington,Southwest Ranches,80.0
Wellington,Fort Lauderdale,1960.0
Wellington,Oakland Park,392.0
Wellington,Pembroke Pines,338.0
Wellington,Palm Beach Gardens,4989.0
Wellington,Mangonia Park,1657.0
Wellington,Boynton Beach,1960.0
Wellington,Greenacres,8155.0
Wellington,Palm Beach,111.0
Wellington,Jacksonville,82.0
Wellington,Winter Park,166.0
Wellington,Naples,73.0
Wellington,Key West,55.0
Wellington,Estero,235.0
Wellington,Jupiter,1650.0
Wellington,Ocean Ridge,112.0
Wellington,Palm Springs,2561.0
Wellington,Atlantis,1529.0
Wellington,Boca Raton,4414.0
Wellington,Delray Beach,3038.0
Wellington,Golf,163.0
Wellington,Brandon,58.0
Wellington,Broadview Park,107.0
Wellington,Conway,31.0
Wellington,Coral Terrace,56.0
Wellington,Cypress Quarters,111.0
Wellington,East Lake,57.0
Wellington,Fisher Island,55.0
Wellington,Florida Ridge,84.0
Wellington,Fort Pierce South,80.0
Wellington,Hutchinson Island South,41.0
Wellington,Jensen Beach,156.0
Wellington,Juno Ridge,323.0
Wellington,Jupiter Farms,233.0
Wellington,Kendall,104.0
Wellington,Limestone Creek,225.0
Wellington,North River Shores,87.0
Wellington,Ojus,56.0
Wellington,Olympia Heights,56.0
Wellington,Palm City,167.0
Wellington,Pinewood,96.0
Wellington,Port Salerno,56.0
Wellington,Roosevelt Gardens,145.0
Wellington,Roseland,56.0
Wellington,Sarasota Springs,113.0
Wellington,Schall Circle,1549.0
Wellington,Southchase,58.0
Wellington,Tamiami,83.0
Wellington,The Hammocks,87.0
Wellington,The Villages,105.0
Wellington,Thonotosassa,141.0
Wellington,Viera East,44.0
Wellington,Watergate,254.0
Wellington,Wesley Chapel,89.0
Wellington,Westgate,4226.0
Okeechobee,West Palm Beach,216.0
Okeechobee,Avon Park,108.0
Okeechobee,Riviera Beach,108.0
Okeechobee,Royal Palm Beach,54.0
Okeechobee,Orlando,337.0
Okeechobee,Pinellas Park,54.0
Okeechobee,Indian River Shores,54.0
Okeechobee,Lakeland,216.0
Okeechobee,Fort Myers Beach,108.0
Okeechobee,Fort Pierce,108.0
Okeechobee,Lake Wales,54.0
Okeechobee,Juno Beach,54.0
Okeechobee,Lake Park,108.0
Okeechobee,St. Petersburg,54.0
Okeechobee,Palm Beach Gardens,378.0
Okeechobee,Boynton Beach,54.0
Okeechobee,Jacksonville,54.0
Okeechobee,Cypress Quarters,2393.0
Okeechobee,Doctor Phillips,54.0
Okeechobee,Fern Park,54.0
Okeechobee,Florida Ridge,54.0
Okeechobee,Fort Pierce South,54.0
Okeechobee,Jensen Beach,229.0
Okeechobee,North Fort Myers,81.0
Okeechobee,North River Shores,189.0
Okeechobee,Palm City,216.0
Okeechobee,Port Charlotte,108.0
Okeechobee,Taylor Creek,216.0
Okeechobee,Westgate,108.0
Century,Orlando,256.0
Century,Fort Walton Beach,128.0
Century,Pensacola,1957.0
Century,Allentown,128.0
Century,Brent,897.0
Century,Conway,256.0
Century,Ensley,1026.0
Century,Ferry Pass,641.0
Century,Gonzalez,1026.0
Century,Goulding,128.0
Century,Pace,384.0
Century,Pea Ridge,706.0
Century,West Pensacola,1024.0
Belle Isle,West Palm Beach,49.0
Belle Isle,Apopka,110.0
Belle Isle,Maitland,358.0
Belle Isle,Hollywood,104.0
Belle Isle,Orlando,42672.0
Belle Isle,Lakeland,55.0
Belle Isle,Cocoa,55.0
Belle Isle,Melbourne,49.0
Belle Isle,Cocoa Beach,69.0
Belle Isle,Indian Harbour Beach,49.0
Belle Isle,Kissimmee,737.0
Belle Isle,Tavares,104.0
Belle Isle,Altamonte Springs,104.0
Belle Isle,Sanford,203.0
Belle Isle,Oviedo,49.0
Belle Isle,Lake Mary,259.0
Belle Isle,Longwood,99.0
Belle Isle,Miami,55.0
Belle Isle,Plant City,165.0
Belle Isle,Tampa,110.0
Belle Isle,Lake Butler,129.0
Belle Isle,Longboat Key,49.0
Belle Isle,Daytona Beach,49.0
Belle Isle,Marathon,55.0
Belle Isle,South Daytona,61.0
Belle Isle,Winter Haven,49.0
Belle Isle,North Palm Beach,49.0
Belle Isle,Largo,110.0
Belle Isle,Sarasota,74.0
Belle Isle,Dania Beach,49.0
Belle Isle,Davie,160.0
Belle Isle,Southwest Ranches,49.0
Belle Isle,Pembroke Pines,49.0
Belle Isle,Jacksonville,98.0
Belle Isle,Ocoee,99.0
Belle Isle,Winter Park,1118.0
Belle Isle,Eustis,104.0
Belle Isle,Leesburg,49.0
