name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
Copiague,Lynbrook,56.0,23.778713657816482,1512943.0,8.008831,5.21322,23429,20438,1,0.0,0,0.0,2,205.55250554963095,0,13,0,0,360,0.2664502381402739,8,0.26988811058692547,29,0.12534225180784173,45,0.7482834024409812,53,0.002608020686863542,34,0.004956144653237939,2,108.78949243668487,0,19,12,2,154,1.0603499345901155,14,0.10623310749474954,183,0.15243919258564056,77,0.5857009212934501,6700586.0
Manorhaven,Hicksville,484.0,17.72515185389251,796006.0,1.215967,17.591639,6956,43869,2,0.00017745511364237535,0,0.0,2,27.448429684254226,0,11,10,3,60,0.20831745669163942,2,0.1045767735868264,4,0.033569373977298006,34,0.3318914901282477,59,0.009572869237327381,20,0.005445834298086918,8,489.31099820671454,0,49,36,3,380,1.526443519058445,37,0.7109046754463295,241,0.722446274608515,163,1.3659715196767117,3823351.0
Rotterdam,Green Island,61.0,22.129763990023665,279016.0,21.24823,1.935064,22968,2934,28,0.00552514564334086,3,0.0013689404641355919,2,225.71867279860197,1,4,2,0,42,0.25158141276109497,9,0.3326657829234662,57,0.2103279460242213,60,0.6908223394165682,3,0.0,0,0.0,5,27.967273051333144,0,2,0,0,2,0.013158553340233465,3,0.008381454709003032,7,0.04407120800315749,15,0.06793801312276297,282341.0
Westhampton,Westhampton Beach,4235.0,4.599444117269082,763.0,32.747764,7.615801,3621,2150,0,0.0,0,0.0,1,168.49804290621069,0,2,0,0,44,0.07465092826894831,2,0.09555213105470696,76,5.310595759496563,56,5.152444138575313,3,0.0002703895740374277,0,0.0,0,99.08850064036514,0,2,1,0,144,0.20188175522581037,4,0.15479234702545108,22,4.27834766807188,28,0.7695578515023288,0.0
East Moriches,Blue Point,67.0,24.287727666828772,352042.0,14.058898,4.666261,5946,5156,1,0.0004566960737060913,0,0.0,0,98.60147859751848,0,5,0,0,110,0.04878282588609346,4,0.11470469625104708,39,0.0436150281695823,24,1.7483716578351753,6,0.0008718673040915519,0,0.0,0,78.93065924194669,0,3,0,0,51,0.02681229823105269,3,0.03139892683044107,2,0.001226869251018255,24,0.36370924793555065,520133.0
Locust Valley,Huntington Bay,62.0,15.162633040300884,398980.0,2.347239,2.585393,3571,1446,5,0.0,6,0.00024229070316293897,1,39.26707303687687,0,4,2,0,161,0.10712257298785913,3,0.08483691343898972,56,0.029710578983181076,42,0.8965921142523134,0,0.0,0,0.0,0,33.28962406325028,0,1,0,0,2,0.0007752099486686209,0,0.0,1,0.0019032041537201162,8,0.2823261746682891,2366203.0
Fort Salonga,East Meadow,134.0,30.713826590970125,1579409.0,24.580342,16.324393,9652,37796,8,0.0,1,0.7761764749371641,1,244.19966402706893,0,5,4,0,13,0.36615375599153877,8,0.33892121198738207,51,0.3004505849390506,66,10.011271476374198,31,0.004467127971817734,10,0.20820462378450083,0,285.6108327147847,0,42,18,4,151,1.063084115489907,27,0.5456784994458993,143,0.4757162447838623,264,6.860017117780211,5527179.0
Colonie,Cortland,41.0,192.40406815915608,2024569.0,8.395683,10.085376,7781,17556,34,0.011669419981152044,4,0.0017541074916630492,1,111.42553255988503,0,1,2,2,65,0.42805546630951025,4,0.05551264375986597,80,0.36298737862381414,41,9.184758756424008,33,0.0005489456944628147,5,0.041506679860517905,6,95.52339112512553,0,1,0,0,25,0.023002379912684525,31,0.7427203874640204,25,0.07685426404691734,60,0.5447970276820246,2474307.0
Huntington Station,Brentwood,603.0,14.499451564194493,454739.0,14.181619,28.360731,34878,62387,8,0.0018298256729011328,6,0.0013584468255969041,2,250.1838667858431,0,5,4,0,601,1.0923917603313025,14,0.34109918356534047,95,0.092579319340535,51,0.27798727592383726,9,0.0014926399541234387,5,1.404892805365276,6,481.829110515942,0,44,2,1,401,0.7274650215040095,42,2.6027014794748755,42,0.2388717156627027,66,4.451668105978776,2583902.0
Kenmore,South Lockport,100.0,24.568792234293078,587601.0,3.718719,16.053045,15205,9355,2,0.0,1,0.0,0,57.26010211805669,0,3,1,0,9,0.007845197697056334,13,0.009783545889440299,14,0.007839459089101204,21,0.13511557973875854,17,0.0023373582581425597,2,0.002444993452213637,1,130.52045732532866,0,0,1,0,31,0.11714911280614396,2,0.005420750695233864,19,0.0306567866471692,20,0.07283053377836907,698321.0
Bayport,Mastic,52.0,18.9222439920426,664908.0,9.675302,9.998798,8609,15404,1,0.00010347158940041369,1,0.001356946249720667,3,139.2315649976498,0,4,1,0,85,0.087471862142011,8,0.3067265186112734,18,0.2272870708156146,36,1.250244615501057,2,0.0,0,0.0,0,128.77079722576465,0,4,0,0,101,0.035555570718006566,0,0.0,5,1.7713401858935491,4,0.00257315768950677,1497063.0
Ronkonkoma,Fort Salonga,132.0,18.73032437461229,860671.0,20.999858,24.580342,18955,9652,12,0.0,1,0.0,0,292.14492653820434,0,3,4,1,425,0.83232268817442,9,0.3553653314506904,254,6.036238511598216,54,14.983102509299998,8,0.0,1,0.7761764749371641,1,244.19966402706893,0,5,4,0,13,0.36615375599153877,8,0.33892121198738207,51,0.3004505849390506,66,10.011271476374198,2385844.0
